"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling",32,0.581922406470433,1.86297655741227,0.00143181542519591,0.011828666125739,0.00927025697138212,1301,"tags=50%, list=24%, signal=38%","YDR052C/YKL108W/YGL158W/YJL194W/YDL074C/YCL061C/YJL013C/YGL086W/YJL090C/YPL209C/YER173W/YDL017W/YMR224C/YDR386W/YDR440W/YLR288C"
"GO:0170040","GO:0170040","proteinogenic amino acid catabolic process",29,-0.657758280924544,-1.8554637497069,0.00144798811898591,0.0119024623380642,0.00932809188230924,257,"tags=38%, list=5%, signal=36%","YEL046C/YLR089C/YLR044C/YMR250W/YCL064C/YAL044C/YFR055W/YMR189W/YLR438W/YDR019C/YLR058C"
"GO:0097576","GO:0097576","vacuole fusion",44,-0.588112522413337,-1.80191026263459,0.00150508098711436,0.0123102146408757,0.00964765188912269,367,"tags=20%, list=7%, signal=19%","YNL015W/YDL234C/YFL004W/YER072W/YHR174W/YJL012C/YPL019C/YDR089W/YPR149W"
"GO:0044042","GO:0044042","glucan metabolic process",59,-0.547040629557407,-1.79799198051804,0.00157983252748229,0.0128576469068361,0.0100766806338631,503,"tags=24%, list=9%, signal=22%","YKL035W/YEL011W/YMR307W/YFR017C/YIL099W/YGR032W/YLR300W/YPR184W/YKR058W/YOR178C/YMR105C/YLR258W/YPR160W/YFR015C"
"GO:0061077","GO:0061077","chaperone-mediated protein folding",31,-0.639247172095842,-1.81553471145784,0.00159888724668825,0.0129486238106181,0.0101479802434349,1160,"tags=65%, list=21%, signal=51%","YJL014W/YDR188W/YDR212W/YJL034W/YML028W/YJL008C/YJR064W/YIL142W/YGR187C/YDL143W/YOR020C/YNL209W/YFL016C/YHR064C/YNL007C/YJR045C/YLL024C/YDL229W/YAL005C/YLL026W"
"GO:0006549","GO:0006549","isoleucine metabolic process",12,-0.794669057575081,-1.83859320081365,0.00165578714870562,0.0133436964336865,0.0104576030444566,807,"tags=75%, list=15%, signal=64%","YER086W/YMR108W/YIL051C/YHR208W/YCL009C/YJR016C/YCL064C/YLR355C/YJR148W"
"GO:0043570","GO:0043570","maintenance of DNA repeat elements",26,0.613347629305722,1.84678422517022,0.00169064020330536,0.0134922936613302,0.0105740603415726,1264,"tags=58%, list=23%, signal=45%","YIL132C/YDR078C/YNL250W/YCL061C/YDL089W/YDR363W-A/YBR088C/YOR005C/YCL016C/YGL252C/YLL002W/YMR224C/YMR048W/YMR078C/YKL113C"
"GO:0048468","GO:0048468","cell development",94,0.425743741766489,1.66016029191347,0.00168728624086795,0.0134922936613302,0.0105740603415726,1130,"tags=35%, list=21%, signal=28%","YCL048W/YLR307W/YGR225W/YLR213C/YML066C/YPR036W-A/YOL047C/YLR341W/YDR522C/YDR104C/YDR260C/YDR273W/YER046W/YOL048C/YDR512C/YNL204C/YLR054C/YMR017W/YBR148W/YPR192W/YDR403W/YLL033W/YNL084C/YDR208W/YMR148W/YER133W/YPL232W/YHR184W/YNL012W/YLR343W/YBR043C/YMR224C/YOR298W"
"GO:0015755","GO:0015755","fructose transmembrane transport",13,-0.784709388173302,-1.84058922085056,0.00172442915495281,0.013695466332089,0.0107332890193859,323,"tags=46%, list=6%, signal=44%","YMR011W/YDR345C/YFR053C/YDR343C/YHR092C/YDR342C"
"GO:0015891","GO:0015891","siderophore transport",10,-0.8156838545083,-1.82705111114109,0.00175736770579526,0.0138899639823433,0.0108857189873147,554,"tags=60%, list=10%, signal=54%","YDR534C/YOR382W/YHL040C/YEL065W/YHL047C/YOL158C"
"GO:0072523","GO:0072523","purine-containing compound catabolic process",42,-0.595658889603309,-1.81329749800098,0.00182731397783204,0.0143737042084013,0.0112648315732381,912,"tags=55%, list=17%, signal=46%","YOR347C/YOL056W/YCR012W/YDR050C/YGR254W/YMR205C/YBR252W/YKL060C/YER043C/YKL152C/YDL238C/YCL040W/YOL136C/YLR446W/YDR516C/YOR344C/YBR196C/YNL141W/YGR192C/YJL052W/YHR174W/YAL038W/YFR053C"
"GO:1902750","GO:1902750","negative regulation of cell cycle G2/M phase transition",19,0.659159685495428,1.83691903681112,0.00184414125684493,0.014436991553586,0.0113144305683117,1301,"tags=58%, list=24%, signal=44%","YDR052C/YKL108W/YBR007C/YJL194W/YCL061C/YOR033C/YJL090C/YER173W/YDL017W/YMR224C/YLR288C"
"GO:0006206","GO:0006206","pyrimidine nucleobase metabolic process",14,-0.758686794134581,-1.81005532147092,0.00190116777518618,0.0147430180302174,0.0115542669157293,903,"tags=71%, list=17%, signal=60%","YJR103W/YPR062W/YGL224C/YOR303W/YKL216W/YLR420W/YML106W/YBL039C/YJR109C/YER037W"
"GO:0000226","GO:0000226","microtubule cytoskeleton organization",104,0.400686621057818,1.59762772872143,0.00189736432721914,0.0147430180302174,0.0115542669157293,1476,"tags=40%, list=27%, signal=30%","YLR457C/YKL042W/YNL225C/YOR257W/YMR036C/YNL188W/YOR349W/YKR037C/YEL061C/YMR294W/YBL031W/YDR201W/YPL253C/YOR269W/YOL069W/YOR058C/YPL124W/YGR113W/YGL075C/YOR195W/YJR089W/YLL003W/YPL269W/YPL174C/YPL209C/YDR356W/YMR198W/YNL012W/YGR140W/YPR120C/YPR141C/YGL003C/YDR320C-A/YLR210W/YAL047C/YLR212C/YDR130C/YER007W/YDL155W/YLR045C/YOR373W/YPL255W"
"GO:0042026","GO:0042026","protein refolding",30,-0.647023702077627,-1.82748062475144,0.00194714935489794,0.0150287020631559,0.0117781606641714,1096,"tags=60%, list=20%, signal=48%","YLR090W/YBR169C/YPL106C/YJL034W/YOR020C/YNL209W/YFL016C/YHR064C/YLR216C/YNL064C/YDR258C/YJR045C/YLR259C/YLL024C/YPL240C/YDL229W/YAL005C/YLL026W"
"GO:0006450","GO:0006450","regulation of translational fidelity",29,-0.647057075186256,-1.82527682557173,0.00197650927167067,0.0151840244982551,0.0118998885810374,1250,"tags=69%, list=23%, signal=53%","YGR285C/YDL075W/YIL110W/YGR094W/YER049W/YOR335C/YGR118W/YPL160W/YPR132W/YHR020W/YNL209W/YJR123W/YBR189W/YHR064C/YFL022C/YBL076C/YGL123W/YER025W/YNL040W/YDL229W"
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion",41,0.519969685464473,1.76403215916369,0.00199057430949762,0.0152209496037865,0.0119288271962061,1228,"tags=46%, list=22%, signal=36%","YPR046W/YOR144C/YPL024W/YIL026C/YFR027W/YFL008W/YCL061C/YPL253C/YLR381W/YDL003W/YDR318W/YBR088C/YCL016C/YJL074C/YDR180W/YPR141C/YMR048W/YMR078C/YDR014W"
"GO:0170035","GO:0170035","L-amino acid catabolic process",33,-0.619070402361306,-1.78673037755557,0.00215235515531968,0.0163818142377109,0.0128386096983981,257,"tags=55%, list=5%, signal=52%","YJL060W/YPL111W/YDR321W/YER086W/YHR137W/YBR263W/YER043C/YEL046C/YLR089C/YLR044C/YMR250W/YCL064C/YAL044C/YFR055W/YMR189W/YLR438W/YDR019C/YLR058C"
"GO:0031023","GO:0031023","microtubule organizing center organization",34,0.5624313667393,1.8239316155076,0.00220955503208061,0.0167396703812927,0.0131190655312475,1706,"tags=68%, list=31%, signal=47%","YLR457C/YKL042W/YNL225C/YOR257W/YNL188W/YEL061C/YOR269W/YOR058C/YPL124W/YGL075C/YLL003W/YNL012W/YPR120C/YGL003C/YLR210W/YDL155W/YOR373W/YPL255W/YDR168W/YDL028C/YCR065W/YJL187C/YPR119W"
"GO:0051156","GO:0051156","glucose 6-phosphate metabolic process",21,-0.679155742007284,-1.79771183868617,0.0022715585618385,0.0171304691544151,0.0134253388686158,959,"tags=62%, list=18%, signal=51%","YNL241C/YJL121C/YOR095C/YCR073W-A/YPR074C/YCL040W/YLR446W/YDR516C/YBR196C/YHR183W/YHR163W/YMR105C/YFR053C"
"GO:0045003","GO:0045003","double-strand break repair via synthesis-dependent strand annealing",13,0.725493965878896,1.80070831369931,0.00244435856809652,0.0181833732395958,0.0142505114901173,1102,"tags=62%, list=20%, signal=49%","YIL132C/YDR078C/YDR076W/YGL163C/YLR376C/YDR004W/YER179W/YMR224C"
"GO:0009628","GO:0009628","response to abiotic stimulus",120,-0.446467051086491,-1.60529798879379,0.00244034556825144,0.0181833732395958,0.0142505114901173,598,"tags=20%, list=11%, signal=18%","YKR026C/YFL016C/YBR025C/YDR001C/YDR213W/YNL007C/YNL064C/YJL144W/YDR040C/YDR258C/YBR126C/YHR030C/YKR072C/YDR171W/YDR074W/YER062C/YPL240C/YGR008C/YOR178C/YPL061W/YDL022W/YLL026W/YER150W/YOL052C-A"
"GO:0051168","GO:0051168","nuclear export",134,-0.430861545114067,-1.57850712391134,0.00243881003222948,0.0181833732395958,0.0142505114901173,1451,"tags=49%, list=27%, signal=37%","YOR046C/YGL097W/YCL011C/YAL059W/YJR042W/YNL004W/YKR094C/YOL040C/YIL148W/YGR090W/YGL016W/YOR294W/YLR106C/YGR285C/YNL139C/YER107C/YGL135W/YPL220W/YHR088W/YOR185C/YDR381W/YER006W/YJL061W/YIR026C/YLR293C/YPR016C/YGR128C/YER036C/YGR081C/YMR230W/YLR074C/YLL034C/YOR098C/YER125W/YJL010C/YKL143W/YNL178W/YDR091C/YML026C/YLR048W/YDR361C/YGL099W/YNL209W/YMR308C/YDR450W/YCR073W-A/YJR123W/YKL009W/YOR293W/YBR034C/YER131W/YGR214W/YPR080W/YGL123W/YBR118W/YGR245C/YDR395W/YPL226W/YOL121C/YNL302C/YBR247C/YPL093W/YNR053C/YDL229W/YLR264W"
"GO:0007131","GO:0007131","reciprocal meiotic recombination",51,0.489292877199206,1.7161367828813,0.00249687336704287,0.0182438214018599,0.0142978853860139,1790,"tags=59%, list=33%, signal=40%","YDR076W/YMR133W/YOR368W/YPR007C/YOL086W-A/YLR135W/YFL003C/YAR007C/YGL163C/YDR318W/YLR035C/YLR329W/YLR182W/YDR285W/YBR073W/YJL074C/YER179W/YER173W/YDL017W/YMR224C/YMR167W/YDR386W/YJL168C/YLR394W/YOR354C/YPL164C/YNL088W/YML032C/YBR186W/YMR001C"
"GO:0140527","GO:0140527","reciprocal homologous recombination",51,0.489292877199206,1.7161367828813,0.00249687336704287,0.0182438214018599,0.0142978853860139,1790,"tags=59%, list=33%, signal=40%","YDR076W/YMR133W/YOR368W/YPR007C/YOL086W-A/YLR135W/YFL003C/YAR007C/YGL163C/YDR318W/YLR035C/YLR329W/YLR182W/YDR285W/YBR073W/YJL074C/YER179W/YER173W/YDL017W/YMR224C/YMR167W/YDR386W/YJL168C/YLR394W/YOR354C/YPL164C/YNL088W/YML032C/YBR186W/YMR001C"
"GO:0007017","GO:0007017","microtubule-based process",112,0.39003898772162,1.56425143712609,0.0024756876083327,0.0182438214018599,0.0142978853860139,1665,"tags=44%, list=30%, signal=31%","YLR457C/YKL042W/YNL225C/YOR257W/YMR036C/YNL188W/YOR349W/YKR037C/YEL061C/YMR294W/YBL031W/YDR201W/YPL253C/YOR269W/YOL069W/YOR058C/YPL124W/YGR113W/YGL075C/YOR195W/YJR089W/YLL003W/YPL269W/YPL174C/YPL209C/YDR356W/YMR198W/YNL012W/YGR140W/YPR120C/YPR141C/YGL003C/YDR320C-A/YLR210W/YAL047C/YLR212C/YDR130C/YER007W/YDL155W/YLR045C/YOR373W/YPL255W/YLR254C/YDR168W/YBR233W-A/YLR412W/YDL028C/YCR065W/YJL187C"
"GO:0006811","GO:0006811","monoatomic ion transport",199,-0.400786961107776,-1.54598691609979,0.00246430423163974,0.0182438214018599,0.0142978853860139,398,"tags=13%, list=7%, signal=13%","YLR214W/YDR040C/YGR281W/YMR011W/YOR382W/YPR124W/YBR085W/YDR384C/YOL130W/YDR345C/YGL008C/YGR192C/YHL040C/YOL152W/YLR136C/YEL065W/YGL255W/YER053C/YHL047C/YDR343C/YOL158C/YHR092C/YIL121W/YDR342C/YBR296C/YML123C"
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process",49,-0.560099607078477,-1.76207302232004,0.00263854646827882,0.0191932233747364,0.0150419422529629,1339,"tags=65%, list=24%, signal=50%","YGL253W/YHR204W/YCL043C/YMR278W/YCL050C/YOR163W/YOL059W/YGR240C/YOR347C/YOL056W/YCR012W/YER005W/YDR050C/YGR254W/YLR286C/YMR205C/YBR252W/YKL060C/YER043C/YKL152C/YCL040W/YOL136C/YLR446W/YDR516C/YOR344C/YBR196C/YGR192C/YJL052W/YHR174W/YAL038W/YDL022W/YFR053C"
"GO:0006259","GO:0006259","DNA metabolic process",463,0.274680200180976,1.29472135412712,0.00265015918860412,0.0191932233747364,0.0150419422529629,1533,"tags=38%, list=28%, signal=30%","YIL132C/YDR191W/YDR078C/YDR076W/YLR151C/YDR317W/YPL016W/YDR052C/YOR144C/YKL045W/YPL024W/YBR010W/YPL153C/YKL108W/YPL157W/YOR244W/YBL003C/YNL133C/YMR201C/YMR133W/YOR368W/YER142C/YOL006C/YNL136W/YPR007C/YOL086W-A/YDL002C/YLR135W/YNL031C/YGR109W-B/YPL015C/YFR027W/YNL250W/YPR175W/YJL194W/YOR328W/YDL074C/YBR057C/YFR031C/YFL008W/YMR075W/YJR043C/YCL061C/YHR090C/YGR056W/YDR182W/YGR072W/YLR117C/YLR381W/YFL003C/YAR007C/YLR233C/YOL133W/YGL163C/YDL059C/YDL003W/YNL107W/YDL013W/YDR318W/YKR095W-A/YLR035C/YLR376C/YHR120W/YDL089W/YHR167W/YKL011C/YNL201C/YOL146W/YOL090W/YOR033C/YLR329W/YDR359C/YDR363W-A/YLR442C/YLR182W/YBR202W/YOL034W/YJL090C/YLL033W/YMR106C/YFL024C/YBR088C/YLR318W/YPL001W/YOR005C/YLR005W/YDR285W/YER092W/YIL128W/YCL016C/YGL113W/YGL252C/YDR303C/YBR073W/YDR263C/YJL074C/YDR004W/YKL057C/YLL002W/YMR284W/YDL020C/YER133W/YOR189W/YDR499W/YOR330C/YDR227W/YDR180W/YDR092W/YER179W/YDR113C/YGL168W/YER173W/YDL017W/YDR054C/YDR460W/YML069W/YMR156C/YDR489W/YGR042W/YMR224C/YPR120C/YLR274W/YIL139C/YJR052W/YDL105W/YMR048W/YOR258W/YGL090W/YKR038C/YMR078C/YMR167W/YFR038W/YDR386W/YAL015C/YDR014W/YGR048W/YKL067W/YCR014C/YDR440W/YLR265C/YJL142C/YKL113C/YDL200C/YOR279C/YLR320W/YLR288C/YGL127C/YGR258C/YIL143C/YKR095W/YPR019W/YJL168C/YOR080W/YPR023C/YBR060C/YOL095C/YPL127C/YNL082W/YBR163W/YER041W/YLR394W/YOR023C/YBR275C/YBL023C/YLR321C/YLR103C/YBR089C-A/YHR118C/YER104W/YOR354C/YDR363W/YGL087C/YDR311W/YOR346W/YIL126W"
"GO:0009092","GO:0009092","homoserine metabolic process",14,-0.748185476602261,-1.78500154983711,0.0026811178132444,0.0193322705481306,0.0151509150665334,260,"tags=50%, list=5%, signal=48%","YML082W/YAL012W/YGR155W/YHR025W/YER052C/YGL184C/YFR055W"
"GO:0016051","GO:0016051","carbohydrate biosynthetic process",86,-0.479791655321374,-1.65068287233347,0.00275166233325404,0.0197542920343653,0.0154816579908203,566,"tags=24%, list=10%, signal=22%","YKL060C/YKL035W/YEL011W/YKL152C/YMR307W/YFR017C/YBR126C/YDR074W/YER062C/YML100W/YBR196C/YGR032W/YBR218C/YGR192C/YPR184W/YKR058W/YOR178C/YJL052W/YMR105C/YLR258W/YFR015C"
"GO:0035825","GO:0035825","homologous recombination",59,0.46839597510087,1.69145942069142,0.0027667013444007,0.019775900044325,0.0154985924281302,1438,"tags=51%, list=26%, signal=38%","YDR076W/YMR133W/YOR368W/YPR007C/YOL086W-A/YLR135W/YFL003C/YAR007C/YGL163C/YDR318W/YLR035C/YOL090W/YOR033C/YLR329W/YLR182W/YDR285W/YBR073W/YJL074C/YER179W/YGL168W/YER173W/YDL017W/YMR224C/YMR167W/YDR386W/YLR265C/YKL113C/YGL127C/YJL168C/YLR394W"
"GO:0051085","GO:0051085","chaperone cofactor-dependent protein refolding",16,-0.72903634344048,-1.80543192707399,0.0029086039211563,0.0207001941401773,0.0162229719730932,839,"tags=69%, list=15%, signal=58%","YJL034W/YOR020C/YNL209W/YFL016C/YHR064C/YNL007C/YJR045C/YLL024C/YDL229W/YAL005C/YLL026W"
"GO:0009079","GO:0009079","pyruvate family amino acid biosynthetic process",10,-0.797621346665809,-1.78659288110353,0.0029857882628367,0.0211579133797566,0.0165816916230133,755,"tags=70%, list=14%, signal=60%","YMR108W/YHR208W/YCL009C/YJR016C/YLR355C/YOR108W/YJR148W"
"GO:0043101","GO:0043101","purine-containing compound salvage",11,-0.778837830103918,-1.77418051745105,0.00312116661446651,0.022022308644562,0.0172591277890536,734,"tags=64%, list=13%, signal=55%","YOR209C/YLR017W/YJR133W/YML022W/YML035C/YNL141W/YDR399W"
"GO:1902652","GO:1902652","secondary alcohol metabolic process",46,-0.562318437417384,-1.7415536825026,0.00319271572243179,0.0224308745627259,0.0175793254352519,1153,"tags=61%, list=21%, signal=48%","YLR100W/YHR042W/YGR175C/YOL151W/YOR136W/YBR149W/YGR060W/YGL001C/YMR220W/YER125W/YCR048W/YDL066W/YNL037C/YNL280C/YJL167W/YML126C/YPL170W/YNR043W/YAL060W/YML075C/YNR019W/YER044C/YML008C/YHR007C/YLR056W/YMR015C/YIL094C/YAL061W"
"GO:0005978","GO:0005978","glycogen biosynthetic process",23,-0.673549054365038,-1.80960541901597,0.00342802468546972,0.0239815854592009,0.0187946347817018,503,"tags=39%, list=9%, signal=36%","YKL035W/YEL011W/YFR017C/YPR184W/YKR058W/YOR178C/YMR105C/YLR258W/YFR015C"
"GO:0006303","GO:0006303","double-strand break repair via nonhomologous end joining",36,0.527640540906225,1.72669353178698,0.00344942513742959,0.0240290462963315,0.0188318303666986,1264,"tags=44%, list=23%, signal=34%","YNL133C/YNL250W/YGR056W/YNL201C/YLR442C/YMR106C/YOR005C/YLL002W/YMR284W/YDR227W/YGL168W/YMR224C/YGL090W/YCR014C/YLR265C/YKL113C"
"GO:0015761","GO:0015761","mannose transmembrane transport",11,-0.775824827978858,-1.76731694526349,0.00372367230807614,0.0258300306939965,0.020243281834711,323,"tags=45%, list=6%, signal=43%","YMR011W/YDR345C/YDR343C/YHR092C/YDR342C"
"GO:0051300","GO:0051300","spindle pole body organization",33,0.55698402512063,1.78219833215907,0.00405203543807278,0.0279896901688725,0.0219358309429504,1706,"tags=67%, list=31%, signal=46%","YLR457C/YKL042W/YNL225C/YOR257W/YNL188W/YEL061C/YOR058C/YPL124W/YGL075C/YLL003W/YNL012W/YPR120C/YGL003C/YLR210W/YDL155W/YOR373W/YPL255W/YDR168W/YDL028C/YCR065W/YJL187C/YPR119W"
"GO:1901606","GO:1901606","alpha-amino acid catabolic process",41,-0.561805545727514,-1.70042907921,0.00429707964876628,0.02955815457143,0.0231650539092267,314,"tags=29%, list=6%, signal=28%","YGL196W/YEL046C/YLR089C/YLR044C/YMR250W/YCL064C/YAL044C/YFR055W/YMR189W/YLR438W/YDR019C/YLR058C"
"GO:0043173","GO:0043173","nucleotide salvage",14,-0.730285166269245,-1.74229545263765,0.00434364529720221,0.0297539702858352,0.0233185168586645,869,"tags=57%, list=16%, signal=48%","YPR062W/YOR209C/YGL037C/YJR133W/YML022W/YML035C/YHR128W/YDR399W"
"GO:0070726","GO:0070726","cell wall assembly",39,0.513414299267187,1.71148975486322,0.00444700383461477,0.030210224397135,0.0236760882712852,1130,"tags=49%, list=21%, signal=39%","YCL048W/YLR307W/YGR225W/YLR213C/YOL047C/YLR341W/YDR522C/YDR260C/YDR273W/YER046W/YOL048C/YLR054C/YDR403W/YNL084C/YMR148W/YHR184W/YLR343W/YBR043C/YOR298W"
"GO:0044282","GO:0044282","small molecule catabolic process",130,-0.4242102834089,-1.54278429065055,0.00443896582518432,0.030210224397135,0.0236760882712852,324,"tags=17%, list=6%, signal=16%","YNL274C/YGL196W/YJR154W/YEL046C/YLR089C/YLR044C/YMR250W/YOR120W/YHR183W/YCL064C/YFL053W/YER073W/YPL061W/YMR105C/YPL095C/YJR148W/YAL044C/YFR055W/YMR189W/YLR438W/YDR019C/YLR058C"
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle",88,0.413674235527628,1.62258693501661,0.00446789480082896,0.0302272388994354,0.0236894227256428,1350,"tags=40%, list=25%, signal=30%","YDR052C/YKL108W/YGL021W/YKL092C/YBR007C/YCL024W/YGL158W/YDR507C/YJL194W/YDL074C/YHR158C/YCL061C/YLR381W/YJR089W/YJL013C/YOR033C/YPL269W/YGL086W/YJL090C/YFR003C/YPL209C/YER133W/YDR113C/YER173W/YDL017W/YMR224C/YGR188C/YOR073W/YKL101W/YGL003C/YDR386W/YDR440W/YAL047C/YLR288C/YDR130C"
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling",76,0.434313601660214,1.65055641357257,0.00449761479322359,0.0303036013117196,0.0237492687959692,1350,"tags=42%, list=25%, signal=32%","YDR052C/YKL108W/YGL021W/YKL092C/YCL024W/YGL158W/YDR507C/YJL194W/YDL074C/YCL061C/YLR381W/YJR089W/YJL013C/YOR033C/YPL269W/YGL086W/YJL090C/YFR003C/YPL209C/YER133W/YER173W/YDL017W/YMR224C/YGR188C/YOR073W/YKL101W/YGL003C/YDR386W/YDR440W/YAL047C/YLR288C/YDR130C"
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle",41,0.496578108640003,1.6846746602067,0.0045494847353349,0.0304038735971162,0.023827853299315,1376,"tags=54%, list=25%, signal=40%","YDR052C/YMR036C/YKL161C/YKL108W/YBR007C/YPL020C/YJL194W/YCL061C/YLL003W/YOR033C/YJL090C/YDL139C/YER173W/YDL017W/YDR054C/YML109W/YMR224C/YPR120C/YKL101W/YLR210W/YLR288C/YDL155W"
"GO:0044839","GO:0044839","cell cycle G2/M phase transition",41,0.496578108640003,1.6846746602067,0.0045494847353349,0.0304038735971162,0.023827853299315,1376,"tags=54%, list=25%, signal=40%","YDR052C/YMR036C/YKL161C/YKL108W/YBR007C/YPL020C/YJL194W/YCL061C/YLL003W/YOR033C/YJL090C/YDL139C/YER173W/YDL017W/YDR054C/YML109W/YMR224C/YPR120C/YKL101W/YLR210W/YLR288C/YDL155W"
"GO:0005976","GO:0005976","polysaccharide metabolic process",73,-0.491039444517575,-1.66331326349099,0.00464313190913197,0.0309040844478257,0.0242198740966441,503,"tags=23%, list=9%, signal=21%","YKL035W/YEL011W/YIL162W/YMR307W/YFR017C/YIL099W/YIL123W/YGR032W/YLR300W/YPR184W/YKR058W/YNR067C/YOR178C/YMR105C/YLR258W/YPR160W/YFR015C"
"GO:0044818","GO:0044818","mitotic G2/M transition checkpoint",17,0.675765411433331,1.80685820050224,0.00474703721491461,0.0314682628279017,0.0246620269569418,1301,"tags=59%, list=24%, signal=45%","YDR052C/YKL108W/YJL194W/YCL061C/YOR033C/YJL090C/YER173W/YDL017W/YMR224C/YLR288C"
"GO:0051703","GO:0051703","biological process involved in intraspecies interaction between organisms",16,-0.712902881137949,-1.7654779958368,0.00493149665002566,0.0325597610146273,0.0255174462043179,289,"tags=25%, list=5%, signal=24%","YLR110C/YAR050W/YHR030C/YOR290C"
"GO:0070786","GO:0070786","positive regulation of growth of unicellular organism as a thread of attached cells",15,-0.717400080661661,-1.75250576066077,0.0051274473495126,0.0337180937703949,0.0264252444454881,326,"tags=33%, list=6%, signal=31%","YBR289W/YKL185W/YNL098C/YKL043W/YOR290C"
"GO:0090033","GO:0090033","positive regulation of filamentous growth",20,-0.653024167770626,-1.70697912314971,0.00516543393416639,0.0338325632978866,0.0265149554850898,326,"tags=25%, list=6%, signal=24%","YBR289W/YKL185W/YNL098C/YKL043W/YOR290C"
"GO:0035753","GO:0035753","maintenance of DNA trinucleotide repeats",11,0.751156713346088,1.79805516658732,0.00522609589342308,0.0340238621591327,0.0266648785265581,1264,"tags=73%, list=23%, signal=56%","YNL250W/YDR363W-A/YBR088C/YCL016C/YGL252C/YMR224C/YMR078C/YKL113C"
"GO:0045292","GO:0045292","mRNA cis splicing, via spliceosome",15,0.684677444102999,1.76820052539509,0.00523603231524365,0.0340238621591327,0.0266648785265581,951,"tags=47%, list=17%, signal=39%","snR19/YLR298C/YDL030W/YDR235W/YLR117C/YKL012W/LSR1"
"GO:0034755","GO:0034755","iron ion transmembrane transport",14,-0.721142695988012,-1.72048358361361,0.00571530001467439,0.0369919418272626,0.0289909955157955,167,"tags=36%, list=3%, signal=35%","YMR319C/YHL040C/YEL065W/YHL047C/YOL158C"
"GO:1900430","GO:1900430","positive regulation of filamentous growth of a population of unicellular organisms",19,-0.667061570929146,-1.71277119888936,0.00578061702223532,0.0372679779786465,0.0292073281123469,326,"tags=26%, list=6%, signal=25%","YBR289W/YKL185W/YNL098C/YKL043W/YOR290C"
"GO:0006760","GO:0006760","folic acid-containing compound metabolic process",17,-0.70334987814345,-1.78086049164114,0.00589047337678638,0.0375346443078946,0.0294163174752612,602,"tags=41%, list=11%, signal=37%","YBR263W/YGL125W/YBR034C/YNR033W/YGR204W/YLR058C/YKR080W"
"GO:0042558","GO:0042558","pteridine-containing compound metabolic process",17,-0.70334987814345,-1.78086049164114,0.00589047337678638,0.0375346443078946,0.0294163174752612,602,"tags=41%, list=11%, signal=37%","YBR263W/YGL125W/YBR034C/YNR033W/YGR204W/YLR058C/YKR080W"
"GO:0009251","GO:0009251","glucan catabolic process",11,-0.761059534532548,-1.73368183541861,0.00587060708029055,0.0375346443078946,0.0294163174752612,332,"tags=45%, list=6%, signal=43%","YFR017C/YIL099W/YLR300W/YPR184W/YPR160W"
"GO:1901701","GO:1901701","cellular response to oxygen-containing compound",38,-0.565032321781433,-1.68735095826156,0.00596642395086415,0.0378718184371454,0.0296805645838558,1271,"tags=47%, list=23%, signal=37%","YKL071W/YNL190W/YJR101W/YBL103C/YDR353W/YOL067C/YDL168W/YOR371C/YNL154C/YMR038C/YDR001C/YMR116C/YJL144W/YER020W/YBR126C/YJR104C/YGR008C/YOL052C-A"
"GO:0045927","GO:0045927","positive regulation of growth",22,-0.645855821661728,-1.72143152592116,0.00616187576994418,0.0389620144838009,0.0305349633296019,326,"tags=23%, list=6%, signal=21%","YBR289W/YKL185W/YNL098C/YKL043W/YOR290C"
