"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YDR487C",339.709465396588,-0.139000503546566,0.0827425884987145,0.0799341884709358,0.164220782998306
"YDR066C",14.8003579651015,-0.164937394543798,0.297408125185828,0.429476350060509,0.576251564679676
"YDR352W",48.9355256805658,0.0193757669536656,0.192513948980248,0.910200883385442,0.945095660087636
"YDR079C-A",19.3099088560237,0.00363098372863417,0.260696046967643,0.987102368008435,0.99291658138905
"YDR204W",94.1281933604528,-0.279594522776188,0.148801355798133,0.0421708842656629,0.0990626482685451
"YDL024C",8.88732744703286,0.488654971133849,0.483951715830936,0.0749458249768805,0.156201374647053
"YDR109C",40.2934051772211,0.306127292761242,0.229768021178639,0.113252782461886,0.21574024124268
"YDR466W",76.0779706180009,0.395677610727132,0.172439920186198,0.0117755289712948,0.035143462676943
"YDR427W",154.957553975615,0.385081066197329,0.128060255124535,0.00152230722359541,0.00615561184056946
"YDL044C",22.7994785600673,0.167964335409901,0.260280492087019,0.410633931539924,0.558711325405353
"YDL079C",116.046282320417,-0.259204576175121,0.135342259018745,0.0409766059273461,0.0970069281819604
"YDR305C",37.1209061071235,0.1610406630695,0.219653614482854,0.387002089553057,0.533053482362733
"YDR377W",113.514198809183,0.0495079261427291,0.136744486142343,0.701281230758063,0.801016336889262
"YDR219C",51.5890393800442,0.884253666695508,0.229943554350794,2.25820952503756e-05,0.000140874165467281
"YDR416W",44.8246040162305,-0.0123842942125653,0.198725498430346,0.941606041621633,0.966043774812294
"YDR365C",190.824232182355,-0.658750567902076,0.11240569066474,1.2519952498577e-09,1.25222413381562e-08
"YDL233W",60.0212111084854,-0.0818784990851398,0.176471163799667,0.604408277419057,0.726910900364841
"YDR287W",71.1499774015083,-0.0185097982098289,0.163831141155882,0.900459943946022,0.940155792619978
"YDR448W",34.7869339994336,-0.249786161063094,0.232086406450145,0.19061871240493,0.320339416826706
"YDR180W",24.6675105054771,0.363031505361818,0.282088244153577,0.0989966507709572,0.193986631936929
"YDR294C",234.690554483322,-0.339242082333463,0.100782906586613,0.00048855166191548,0.00222924615708056
"YDR198C",25.1821408647784,-0.218582334319961,0.253859638665083,0.275160874839571,0.420540212103526
"YDL119C",31.2034870980862,0.548895169149464,0.284452479580914,0.0168282906797748,0.0470933904394108
"YDR501W",14.4260282728393,-0.374764238591078,0.346482537534217,0.110468401234887,0.211689184993369
"YDL214C",15.6842776948583,1.29137643656106,0.464585583724918,0.000629276472647894,0.00276305905445957
"YDR264C",215.648619620095,-0.146678185962811,0.103076428870546,0.14154889490601,0.25592002776959
"YDR343C",67.7342173460574,-2.07249219195507,0.194221304688494,1.14209267144282e-27,2.35788264357121e-26
"YDR373W",80.1651968530847,0.296983124392474,0.164718716171033,0.0490142877571857,0.111407215753869
"YDR354W",153.026557006045,-0.162541636105459,0.120632784410139,0.15808886045611,0.27909136997592
"YDR246W",100.6126629168,-0.0455688149348868,0.141928417077206,0.731674372252551,0.824678716644768
"YDR428C",32.4168639972986,0.154005245572884,0.229875053538077,0.420823123275737,0.569036902481847
"YDR316W",41.2426325896493,0.449592170102301,0.236840042873102,0.0249136056435982,0.0648937847913524
"YDL142C",38.7204843207056,0.712442732200671,0.264533171394849,0.00161228942487219,0.00647163275383399
"YDR253C",31.4345335646221,0.129964037182397,0.227933088292101,0.494401932683409,0.636590485693324
"YDL112W",76.2140207807483,-0.182696381609514,0.16159074441015,0.215026911628067,0.350958303555237
"YDL138W",72.7281747421836,-0.11780768528808,0.163657662799342,0.429174550151622,0.576251564679676
"YDR528W",20.8936782299443,0.271209643619697,0.286871468665318,0.211633072190414,0.34655628193767
"YDR284C",140.870456645115,0.193962542276041,0.128852006177257,0.112342420507177,0.214348040002103
"YDR050C",6807.50218914237,-0.466243648348203,0.0180511187110807,2.15638073770235e-147,2.26876134922491e-145
"YDL010W",31.513360597733,0.779454571308327,0.290323710931271,0.00148886911295347,0.00603825271828645
"YDL065C",77.0138954655237,0.286853894641521,0.167684139435942,0.0606894093526535,0.132759599587512
"YDR349C",194.366738677513,0.149984803877744,0.109991008105775,0.156529521408582,0.276785071631013
"YDL098C",17.5116573458668,0.704114631022404,0.39325685504216,0.0143430752930652,0.0413005078570314
"YDL234C",191.978557039759,-0.80869664999299,0.115267926207628,4.53813282747826e-13,5.69452401356274e-12
"YDR118W",18.8918267294733,0.304470138456642,0.31074417979161,0.176761217351923,0.302206443791365
"YDR159W",73.765515567335,0.00101664278781533,0.162574818795256,0.990659187181062,0.994293966807483
"YDR111C",111.769939511165,1.26773434027832,0.16507824191281,2.26778975552089e-15,3.17316566558946e-14
"YDR128W",106.808349972472,0.36057670354897,0.148772647669237,0.00924649792134983,0.028775648536806
"YDR065W",11.4739589201502,0.239562483857281,0.340376451350305,0.282635490646257,0.42893169745511
"YDL004W",142.100438911604,0.575565835124588,0.134866396349966,7.26084266090648e-06,4.87411904267722e-05
"YDL171C",388.066695905216,-0.464633084355063,0.0821266124892625,7.17037212376144e-09,6.75199757127347e-08
"YDR083W",26.5595616301018,-0.366118050272563,0.273092460053737,0.0852443572134153,0.173243639789968
"YDR457W",246.638398084276,-0.413171687737727,0.0993111163254285,1.66882688076758e-05,0.00010616455656604
"YDR014W",13.0511410220052,0.297609725650768,0.350684067239816,0.197160897892424,0.329163037036756
"YDR206W",121.620030021804,-0.0239185129493029,0.132100998976111,0.84742173578787,0.904809585576783
"YDR478W",9.01596597240217,0.0418607799290083,0.315802465446391,0.835253793768502,0.89689372045289
"YDR169C",115.248700236973,0.053682118950342,0.138449251069074,0.680360320148906,0.785657681406574
"YDR115W",43.5780665211358,0.225593056316354,0.215056364708012,0.21943439197184,0.356027745693338
"YDL232W",34.6701998123318,0.127307719622035,0.224273178278945,0.499151705213955,0.640595585086922
"YDR432W",435.421244460267,-0.346269737899376,0.0750702052826499,2.51897069525847e-06,1.77593926208236e-05
"YDR410C",45.8266413008334,0.553676002978852,0.231305775579887,0.0056473329306064,0.0189394923023806
"YDL072C",363.995772563939,0.186143610814112,0.0823344728294434,0.020651986328846,0.0556038470497621
"YDL012C",86.5222023024484,-0.311324000046285,0.160602906239442,0.0340133366471794,0.0834845064139607
"YDR482C",101.911924508838,-0.760125256111996,0.150504293794349,9.17064556690622e-08,7.69518433996072e-07
"YDL070W",181.674014614055,0.0424217238058609,0.113222203809116,0.69720386665126,0.798493270765971
"YDR064W",1626.75912059037,-0.600990799309849,0.0375905632670464,5.05530384438929e-58,2.00417154584448e-56
"YDL135C",87.3162393810722,0.0910190554989892,0.150320703859717,0.514158199980982,0.653717715799806
"YDL077C",54.371880973816,0.0880449955276381,0.18636287053049,0.596041251013899,0.720013619849203
"YDL033C",19.5642114032721,-0.527328114395679,0.326950647988918,0.0294415355166538,0.0744681649614485
"YDL031W",72.2192898146783,-0.0287040659506544,0.16479006146389,0.848707914675207,0.905516556910987
"YDR398W",89.1573926377059,-0.443326579400603,0.158683815823957,0.00238608767316424,0.00909583083472985
"YDR326C",105.317320400446,0.321254470808886,0.152004878046839,0.0224971346978006,0.0597484582192558
"YDL052C",182.765681745309,-0.356305244318071,0.115749238693601,0.00126032613491004,0.00517660982289253
"YDR536W",21.7686284509892,0.984431402282549,0.36843996587597,0.00110177549281996,0.00458737726120091
"YDL116W",70.1872936509333,0.165614827634353,0.16906618438744,0.281586770914348,0.427688143519223
"YDR028C",335.69547317436,-0.152027127148613,0.0854685654302059,0.0681236662128808,0.145360599785753
"YDL007W",441.619223395551,0.109420676189242,0.0732830695009184,0.129054529691578,0.237809812038607
"YDR236C",61.0961869226554,0.536478820638445,0.200246657438546,0.00272305029241359,0.0102039781847909
"YDR011W",267.451833850942,-1.32559441129913,0.0982387466208797,1.75763992208658e-42,5.03458011190349e-41
"YDR155C",1049.62309648894,-0.811949050713398,0.0473493678181389,1.27682554964326e-66,5.58841006567862e-65
"YDR414C",38.3895225090457,0.146563254645484,0.216105768136548,0.42631073712767,0.573468240339979
"YDR026C",73.2494055887349,0.212360114538891,0.168743061594058,0.166631364008609,0.289777556418022
"YDL073W",69.9440041396808,0.375332077592087,0.180167858051608,0.0208040788537168,0.0559032983343244
"YDL115C",60.4675256530529,0.826651639266643,0.210006332126213,1.72255101400659e-05,0.000109328034775291
"YDL145C",475.742951964005,-0.314111742935626,0.0713538172611625,7.92537701012742e-06,5.28133223171828e-05
"YDL104C",18.2220789016027,0.1451895949315,0.275528705858279,0.484342348386387,0.628477779429456
"YDL149W",53.5854727297695,0.0641797490631146,0.184309472738289,0.697114031314801,0.798493270765971
"YDR231C",37.2705843865908,0.0995701750338321,0.212911177133001,0.58461224616068,0.712659001502915
"YDR045C",38.6816597983819,0.157170324455258,0.215853421766556,0.393280881557429,0.539799223030781
"YDL075W",1233.47861145652,-0.279001595077395,0.0453079386654681,5.60835765832725e-10,5.82226276066572e-09
"YDR415C",50.8187197383118,0.0302605022306594,0.189151465181249,0.857615810664439,0.910567311129652
"YDR339C",53.679125985924,0.0684159447180583,0.184749856133866,0.678781530723752,0.785617464478453
"YDL213C",129.194589164736,0.30843246316472,0.135061719424869,0.0153906003685948,0.0438780482629402
"YDR096W",249.568031292301,0.285481729747483,0.100624634959622,0.00335634628833869,0.0122172791373925
"YDL019C",239.014104184975,-0.563782777469232,0.102417562912356,1.31389493262264e-08,1.19805319606308e-07
"YDL022W",549.482433003967,-1.66245899037837,0.0688973887631357,9.99375421795727e-130,9.11263822107404e-128
"YDR391C",122.730677539322,-0.650256448685918,0.138082897944514,6.76350182540358e-07,5.16082545143417e-06
"YDR091C",88.0268731669707,-0.493603146174885,0.156299617264889,0.000633124414565808,0.0027777254788208
"YDR240C",16.4902807022667,0.246931715787304,0.314186382510848,0.264397258306951,0.408929945158378
"YDL244W",5.31351639158199,0.702855218439078,0.777918196356886,0.0397090767094304,0.0945016406337
"YDL165W",47.7881784266765,-0.256370714519009,0.200202240971316,0.139547524138379,0.253222057897537
"YDL140C",646.154012130161,-0.659360377483408,0.0605891320347179,3.9079517091679e-28,8.12943110298767e-27
"YDR120C",56.9616359319543,-0.530670659221441,0.194133927452101,0.00215012859459723,0.00834806679929396
"YDR003W",80.6074994405587,0.762845949378941,0.178945332072529,4.84991375691989e-06,3.31673477051359e-05
"YDR499W",40.3095053203147,0.374994488114055,0.230465134230435,0.0546241515419886,0.121829895265479
"YDR166C",48.4485687218802,0.28614303933163,0.207212414556185,0.111748412901281,0.21354368389204
"YDL092W",87.3303423716698,0.133996746154985,0.151740189024616,0.340540087613062,0.48766438333724
"YDL241W",30.8402942189328,-1.78086459417815,0.282641717235059,2.26134579963241e-11,2.57746309787269e-10
"YDL082W",679.921949500225,-0.161768921778295,0.0588618030159313,0.00545102991485288,0.0183636605074877
"YDR277C",189.76082384261,-1.67661679302615,0.115406038774185,6.81426285788907e-49,2.24583325876573e-47
"YDR291W",58.7569192193766,0.180418305232051,0.182467871441441,0.269434552052189,0.414648786013369
"YDR475C",146.09481307031,-0.143361652428608,0.12307493544551,0.22139350485743,0.358356766499618
"YDR244W",84.3405948737053,0.140525305291198,0.155527671024644,0.328615557243991,0.474869443656069
"YDR407C",75.9681589521363,0.171551029183015,0.164330669126453,0.254431643568905,0.397258995994715
"YDR382W",1758.28492583531,-0.537786886324898,0.0363774855203953,7.86069361073254e-50,2.65468239162455e-48
"YDL188C",119.551406654958,-0.181075129840133,0.134775769028549,0.152153865886905,0.270573716967165
"YDR405W",145.766790321525,-0.347780632382663,0.124836230227933,0.0032510045703872,0.0118733284409802
"YDR443C",51.7899329163306,-0.0735341571833497,0.187505961732394,0.656756485920397,0.768252027896192
"YDR059C",57.8577855370261,0.834179961117168,0.219453496450441,2.83748536025792e-05,0.000173064463834683
"YDR144C",94.4380219388095,-0.410326662607562,0.155392590260793,0.00413956081247969,0.0146018937492433
"YDL157C",70.5187874307491,0.609753637704381,0.188694308194829,0.000394702588488897,0.00183467957656989
"YDL058W",108.718966336492,0.197570576346034,0.143462011468873,0.141180946332026,0.255423597018027
"YDL155W",100.974994050603,0.264323645591871,0.148403920801616,0.0553623421796637,0.123024928539781
"YDR147W",41.7088921846572,0.590273643557918,0.246785244401367,0.00510369814265994,0.0173430636885047
"YDL191W",379.218791501016,-0.50782296659003,0.0798555899113236,8.48938094396223e-11,9.36399256943899e-10
"YDL128W",197.376706497544,0.122751275604579,0.108322872975714,0.239346899620356,0.379555619658831
"YDR310C",119.953328252238,0.178801316859367,0.135040925493501,0.16019978476565,0.281094619131773
"YDL160C-A",21.6263555628219,-0.195971316741818,0.268780162090896,0.337996615560103,0.484585818587349
"YDR127W",334.11759086934,-0.63360773113968,0.086038934874353,5.21480945316543e-14,6.82541208571006e-13
"YDR497C",939.384733109838,-0.471962655133305,0.050709779851455,6.18021584283596e-21,1.0768140406419e-19
"YDR201W",36.0277126869912,0.60176152299103,0.265535877047468,0.00673026495006167,0.0220222963766671
"YDR163W",41.9520412219988,0.101104629449927,0.209460143871142,0.574759883266842,0.706155697586547
"YDL146W",62.8869110556913,-0.2724507569039,0.17900014929547,0.0883084186708299,0.178015975883607
"YDR363W-A",104.795023103727,0.437887434753913,0.150503588773377,0.00180616950275506,0.00714501326794861
"YDL089W",41.8381506870152,0.476626960859082,0.236336266352327,0.0176669370375148,0.0488974074140875
"YDR385W",350.991230521543,-0.339964398541791,0.0841332729311523,3.46119387941858e-05,0.000205604687451673
"YDR331W",57.1841650790647,0.101910964020774,0.180349464787313,0.529479928086107,0.666693828897374
"YDR196C",97.7867452613009,-0.0937982973355803,0.14428351579883,0.485219725403023,0.629359202863902
"YDR116C",68.8081460967831,0.101110664603611,0.170764323705893,0.515097413806134,0.654610441564079
"YDR001C",328.826455410755,-0.596381920936557,0.0853081025015254,8.88002650341087e-13,1.09420326576939e-11
"YDL230W",86.8818119619702,0.0456054065816046,0.151741568968213,0.746893674818082,0.836148003873486
"YDR160W",71.5061489374666,-0.149215500239648,0.166308124174856,0.322625640061544,0.468440784707194
"YDR123C",28.6667061981571,0.907951070081777,0.316367972497761,0.000686054885489236,0.00298838079499332
"YDR322W",55.7916785864553,-0.279478028490741,0.187862709839746,0.092070813061514,0.184310068883843
"YDR040C",17.5600671593805,-0.740558533893125,0.368978378783318,0.00707365771416814,0.0229401193563805
"YDR025W",1383.48989695891,-0.670311865827229,0.0408157891302608,3.40616336235293e-61,1.42252822560556e-59
"YDR046C",325.052389360303,-0.920256123275617,0.088859261785482,6.47618063934201e-26,1.29784557794286e-24
"YDL057W",31.3097719814517,0.0324318213903199,0.223514023392699,0.863469840640769,0.914448993059552
"YDL248W",9.74652268775386,-0.11489953615073,0.319839422520338,0.571426740649481,0.703640715303469
"YDR485C",82.0462795198777,0.319155835877524,0.167625747468715,0.0371341649653607,0.0895771677801977
"YDR408C",214.249790716862,-0.930217671748744,0.105918850162602,2.47940752945284e-19,4.08579475711943e-18
"YDR038C",22.2325165065394,-0.267037718711688,0.273127282985887,0.200818184566444,0.333462104605271
"YDL204W",68.0598123530846,-0.878584333202386,0.182810615139501,2.4171211898897e-07,1.95333383011618e-06
"YDR019C",122.685370028363,-2.98015525841932,0.165824332270403,3.00318379317865e-73,1.42873204630264e-71
"YDR477W",186.978551380205,-0.208103715999878,0.110412745798278,0.0492378684553433,0.111776090588873
"YDR254W",36.848639781198,0.0989176113372032,0.298588050113002,0.631675124462706,0.747885325542389
"YDR514C",33.9523072351864,-0.0345969823439046,0.218777228821952,0.849130935159477,0.905516556910987
"YDR296W",129.590635692709,-0.352239667830641,0.131620805752668,0.00446231972927069,0.0155477267220747
"YDL216C",45.1511432937168,-0.0152353416478598,0.199880979638214,0.928719076562111,0.957437953448159
"YDL100C",413.423574696594,-0.177878490797824,0.0762471438375494,0.0174299828150437,0.0485042909364722
"YDL124W",397.297745588798,-1.14209700328055,0.0782430166884576,3.47650467886846e-49,1.16686853362511e-47
"YDL227C",11.4006484999952,-1.03802067796931,0.477779760084648,0.00255949902292954,0.00965725458927416
"YDL111C",60.5786282420878,-0.116588596829312,0.175574795693711,0.458859341411979,0.606088714839434
"YDR324C",30.3153806457278,-0.273378661118843,0.246686948352683,0.168280571607766,0.291718316624236
"YDL170W",59.0099785860836,-0.317928594220362,0.191318412775964,0.0589949395451613,0.129415121993415
"YDR317W",14.3985128716723,1.10866025219563,0.470457615811638,0.00226463349436113,0.00874369078874365
"YDR436W",128.54797421662,0.176655410367065,0.133757468276384,0.162075714675795,0.283749195197208
"YDR208W",116.133664619618,0.391840006080437,0.143202720525909,0.00349806662416405,0.0126396421770345
"YDR386W",29.4547567096391,0.299142391864537,0.259957491979758,0.149491554925595,0.266936579080238
"YDR504C",7.87410846766725,1.75964757148474,0.751534770980913,0.00206407716980167,0.00806956917164565
"YDL220C",29.365547100124,-0.249052722110996,0.243245969938944,0.204974780334296,0.338592096379508
"YDR396W",5.36792707296605,0.691686690334411,0.77017222699146,0.0404011242344148,0.0959351348465639
"YDR258C",163.889566102899,-0.781413867823809,0.120883563900995,2.05764353784273e-11,2.36499323435663e-10
"YDR176W",119.216109628337,0.396901073332117,0.141833223449036,0.00285036261598932,0.0106083903891684
"YDL099W",138.784105998134,0.244908159518827,0.129938425507745,0.0465696689271493,0.107186646487351
"YDR380W",63.8062790386353,0.0862907769445598,0.174248551442925,0.585154409325965,0.712843414255701
"YDL110C",329.32777598471,-0.215458749274809,0.0839528308046135,0.00780041662941312,0.0248750666954945
"YDR148C",193.472232735338,-0.109483557598176,0.109830441136397,0.299373364175625,0.445892977340479
"YDL201W",48.7500469225065,-0.560571450612894,0.217564407525614,0.00301372704911218,0.011140608571414
"YDL107W",27.3452477452468,0.606378941683918,0.305758569417715,0.0126295571980299,0.0372321564497811
"YDR515W",26.6317990752842,0.032959655295653,0.238199429960618,0.865602296092049,0.915466878391572
"YDR133C",586.647957344382,-0.720507036296664,0.0650700743985891,4.32500477444189e-29,9.20704323773214e-28
"YDR378C",109.803468560035,-0.0489462205011229,0.136749171829986,0.701456638646765,0.801016336889262
"YDR473C",40.7191481355442,0.0303356812847786,0.203131532750437,0.864505203286796,0.915014116305293
"YDR403W",9.21645488166866,0.435149427486773,0.447789857077495,0.0960965952143872,0.189867992928101
"YDR268W",25.7120417865379,0.0863915939587498,0.243722451711696,0.659797726074073,0.7709853394599
"YDR409W",62.9055176194257,-0.0339276269065922,0.172261542559201,0.826508208889156,0.892054924212384
"YDR173C",31.1260362158877,0.196959592772702,0.23661128232807,0.313135061258689,0.459662441681322
"YDR389W",70.8367288153122,0.0150624018730362,0.163146960404272,0.92085680651993,0.952544448566938
"YDR165W",43.4235489149427,-0.0610464840426566,0.198396926791919,0.722573762871773,0.818976808923031
"YDL113C",80.7820928740256,0.46242167907395,0.172926739714377,0.00341080599725924,0.0123907832742399
"YDR086C",199.028635692999,0.621162497985244,0.116509105749725,3.13757750410814e-08,2.78212099270269e-07
"YDL021W",29.9363193307545,0.627024825325731,0.292567894051445,0.00846762647007879,0.0266549967881479
"YDR023W",509.691387946602,-0.161938633289328,0.0682102639421144,0.0158793867610601,0.0449669383901448
"YDR394W",435.009331984995,-0.490155378703862,0.0749141649534166,2.60047231192601e-11,2.9455867533224e-10
"YDR320C-A",36.8664617793955,0.295779061137917,0.23144340519542,0.127925443129856,0.2362065809529
"YDR003W-A",19.9870420029676,1.66384083851953,0.427887426864434,1.19419116946438e-05,7.78715123735352e-05
"YDR183W",24.3999403766249,0.124887610606061,0.24845857642921,0.53007485515844,0.667289354020209
"YDR245W",158.032926068881,0.167801882366414,0.120134986227344,0.143370370819154,0.258312673057502
"YDL154W",12.5633580685714,-0.740567874010562,0.450352015671011,0.0135751209877272,0.0394630642528456
"YDL184C",550.232464062115,0.199788043446359,0.0664131458274931,0.00228054762514527,0.00879892528714372
"YDR153C",125.100929321663,0.0228828321905893,0.134812092699794,0.861409479965226,0.913327764513517
"YDR434W",118.205795432489,0.172528504171673,0.136271824182833,0.178523711133672,0.304743595510863
"YDL002C",50.0283928275539,0.737059603506005,0.228580758111366,0.000295609669041192,0.00141991264207582
"YDR225W",851.114063855308,-0.106676485686071,0.0527528314311514,0.0412727794208111,0.0974550609457304
"YDR418W",233.885166815164,-0.159425497941036,0.0999983447198576,0.0993309592521587,0.194502390146228
"YDR224C",837.153067396678,0.195094881728387,0.0531541552768206,0.000213915608494908,0.00106684803470888
"YDR502C",312.609894254319,-0.990472314204047,0.0907405524850307,1.40344554474866e-28,2.95317329819996e-27
"YDR447C",552.452036431685,-0.28609523673243,0.0695771745931312,2.91931187566352e-05,0.000177264764392399
"YDL039C",145.966352751797,-2.78109502378598,0.148306078991236,1.67282376563945e-79,8.32001711073949e-78
"YDL225W",91.3783642470195,0.50026073276163,0.161504889072246,0.000832147072262905,0.00357352953873654
"YDR259C",28.5044896035516,1.18906554979031,0.329118593567678,4.20185301503875e-05,0.000244817229449169
"YDR495C",36.3350474110291,0.650324562057494,0.266070792171594,0.0038075190493282,0.0136149913195259
"YDR357C",18.2687022623138,0.633259019701962,0.373036116243097,0.0206236611347465,0.0555549237164934
"YDR370C",31.3005949055211,0.542047364421734,0.286034885107535,0.0183540721699874,0.050459863739699
"YDR298C",158.013480419891,0.282079981235503,0.123209749948155,0.0161977962795764,0.0457570765626301
"YDR276C",536.574816402356,-0.13040500564683,0.0661113908642833,0.0453933828257695,0.104880831989367
"YDR406W",202.185727330897,-1.83687357787128,0.117237252730562,1.71233782197345e-56,6.55118896784386e-55
"YDR273W",20.0054766663503,0.675574039897901,0.365296173234939,0.0138324361527758,0.0401045353427857
"YDR453C",37.1717665924963,-0.44183143771937,0.235691325606444,0.0249087305130201,0.0648937847913524
"YDR383C",33.681191433755,1.24882023691045,0.30369266670827,5.16057552019643e-06,3.51163043171575e-05
"YDR375C",73.3342095069871,-0.145345640164819,0.165705333183351,0.333636823236061,0.480096543904389
"YDL161W",228.286557451317,-0.216282500018767,0.101517420531186,0.0272284621429878,0.069806427546526
"YDL051W",75.5022278203367,-0.357383520296731,0.16649435928852,0.0180510630259284,0.049827127050885
"YDR084C",93.1918892601061,0.135319991744092,0.148874911811602,0.32907387287347,0.475280664860284
"YDL056W",65.9163327210758,0.484762688149611,0.191450470148096,0.00481493359327585,0.0164949916648792
"YDR344C",7.67364869116118,1.03885114679199,0.696999862247925,0.013351741133442,0.0389170888338099
"YDR320C",55.877783853701,0.270847278655669,0.195670763663668,0.115659245243458,0.219483777567451
"YDR221W",71.644776048872,-0.248553177251356,0.169096523448647,0.104264925616641,0.202279927618153
"YDR456W",126.996960969833,0.40285378362597,0.141682896769409,0.00244155666625307,0.00927818709387826
"YDL036C",27.1001563658555,0.749341946248895,0.313346724426389,0.00345875581059857,0.0125399953875313
"YDL217C",58.799361309577,-0.255036604873481,0.181718924995429,0.11556044562947,0.219448524137046
"snR63",12.9293251053578,0.0889013681131055,0.298568567617554,0.667834075109665,0.777464306411246
"YDR334W",166.621699457585,-0.0144891738949754,0.12282541534559,0.901180501172315,0.940728586512828
"YDL049C",43.7644611093744,-0.0265663426258688,0.201506425673427,0.877547643897018,0.922749021672225
"YDL164C",57.8983386394819,-0.0113702402190875,0.17918874880286,0.942375310831838,0.966043774812294
"YDR384C",80.9761444097503,-0.936575322568945,0.166969400878592,2.99613126963365e-09,2.91151583946105e-08
"YDR093W",260.319462851662,-0.417267104106304,0.0956073232422845,6.62392182842689e-06,4.46442997115073e-05
"YDR071C",179.461852013379,0.452412071046213,0.119611045939191,7.64535241672394e-05,0.000418695926645613
"YDL143W",368.060569855569,-0.513956813332127,0.0802875766776697,6.30475852983622e-11,6.99661945572697e-10
"YDR032C",433.739305142859,0.132635518306064,0.0743154319773663,0.0694503971739772,0.147358820646938
"YDR063W",67.6815689497485,0.195672768027115,0.183905765391586,0.234090025526145,0.37294890205403
"YDL166C",79.4525871464505,-0.0508287736795741,0.159776110900581,0.728250610275309,0.823150040107277
"YDR004W",51.291282990249,0.389795288298484,0.214988372945655,0.0363002740248841,0.088109493873177
"YDR151C",90.9950194538582,0.359977351233413,0.157249634609091,0.0131970585424119,0.0385895816598266
"YDR037W",892.41549263126,-0.700777990218153,0.0505469819230101,2.62197736082564e-44,7.83870936670878e-43
"YDL175C",42.3103782308792,0.186302487721359,0.210330157291489,0.303338112499941,0.450234078536945
"YDR286C",22.4121221599269,0.286915032274785,0.287926602392179,0.187654275429415,0.316771533747094
"YDR172W",356.447454924816,-0.465971702166905,0.083497511009086,1.09832300147501e-08,1.01502113869422e-07
"YDL174C",282.818995800288,0.0721494783833703,0.0910709734962838,0.416736050124618,0.565133020096434
"YDR080W",40.1732095884663,0.0842197602877656,0.205938206380354,0.636952569518572,0.751837650018577
"YDR503C",34.5896425528792,0.303821376566421,0.248953854597929,0.134926498067642,0.246966500812336
"YDR069C",40.660108075409,0.12284096350592,0.208196327479443,0.493874879057757,0.636061549746937
"YDR047W",180.369914867922,0.0881487257213717,0.11244074517666,0.415005911593693,0.563398844250396
"YDR267C",94.0620762266735,0.0973646913824941,0.147638813773355,0.479154871322926,0.624602406720926
"YDR142C",48.6490649963507,0.179264484908418,0.197580652521682,0.300893960893429,0.4474560641609
"YDL212W",229.682480136445,-0.0417115183309289,0.101053882068889,0.669185242235103,0.778137544565329
"YDR249C",16.0581822738563,0.207768365906723,0.304117780002191,0.3370680163209,0.483507896510657
"YDL209C",25.9857308666745,0.500065055526922,0.29573214931732,0.031917738143669,0.0793375490159079
"YDR044W",239.35476857819,-1.52056695609176,0.103571375091597,6.57773756782922e-50,2.23520510767663e-48
"YDR311W",61.4051527918966,0.232203800509306,0.183376774817575,0.15674310766465,0.277073196133538
"YDR222W",20.4324466440955,0.267791038633851,0.290639408132346,0.218360549804204,0.354916983950922
"YDR510C-A",15.6118261616729,0.570171721403829,0.390654087473479,0.0366810595882381,0.0887254563129511
"YDR207C",80.321414030125,0.0505199689791548,0.155183796234152,0.725813445452279,0.821324873751158
"YDL005C",122.48920763831,0.107584642936628,0.133817604140659,0.395383148586191,0.542353366487011
"YDR295C",39.9559328858591,0.393807768610223,0.246950135778218,0.0536869987608445,0.12013152156261
"YDL208W",220.764305323543,-0.559365203494738,0.105755804050018,4.26365386402401e-08,3.72032700001202e-07
"YDR135C",301.077121506885,-0.483128143702634,0.0894326781741744,2.94403619327175e-08,2.61899544933166e-07
"YDR247W",77.6841564225051,-0.549693575707905,0.166982318075073,0.000335475971885972,0.00158770678389978
"YDL197C",87.2033126779527,0.481067805314131,0.166582904338152,0.00170931729691752,0.006811125223187
"YDR229W",103.555039082977,-0.00128825573450073,0.139694314301216,0.990443002693623,0.994259388575561
"YDR027C",101.392759863298,0.104199978855899,0.144227401284567,0.440366386536696,0.587190958016637
"YDL106C",90.1571879009023,-0.00552814098784146,0.148233404859187,0.966952968463988,0.980933918745206
"YDR404C",101.967951882691,-0.103263062990797,0.140781850017222,0.433416210553684,0.579902198077576
"YDR256C",40.9220726274481,0.0406276438239074,0.203414304599074,0.81891066935943,0.887180251894147
"YDR518W",102.674666347109,0.402768579634497,0.153277636696302,0.00464564862703304,0.0160456714889506
"YDR055W",249.393711770892,-2.23390324276834,0.108163974200618,8.17233820111504e-96,4.96787358870004e-94
"YDL087C",36.5784327208784,0.161794724051774,0.21838634073069,0.383113267749203,0.529232035817572
"YDR177W",157.485112103886,-0.0873751823075166,0.121069431222192,0.448034158846364,0.594606999161495
"YDL014W",725.674618133786,-0.811101382814686,0.0578192943648565,1.97601206116832e-45,6.07346179025385e-44
"YDR289C",60.0498265661409,0.140974983500615,0.178747179660342,0.380752124750161,0.527991370788469
"YDL159W",36.7637924792229,0.0255837550276417,0.211915353958028,0.888914678672422,0.931300690734742
"YDR532C",27.3491672754192,0.492155491515754,0.29317904233429,0.0329352785838129,0.0812393639008298
"YDR137W",62.3468392752146,0.111596039045172,0.17387091715904,0.478784813988161,0.624417572664893
